item_name,saurce,ingredients,ingredients
Steak Soft Tacos,  Fresh Tomato Salsa  Mild ," Tomatillo Green Chili Salsa  Medium  ,  Rice, Fajita Veggies, Cheese, Guacamole, Lettuce  ",2
Steak Soft Tacos,  Fresh Tomato Salsa  Mild ," Tomatillo Green Chili Salsa  Medium , Roasted Chili Corn Salsa  Medium , Tomatillo Red Chili Salsa  Hot  ,  Cheese, Sour Cream  ",1
Steak Soft Tacos,  Fresh Tomato Salsa  Mild ," Tomatillo Red Chili Salsa  Hot  ,  Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce  ",1
Steak Soft Tacos,  Roasted Chili Corn Salsa  Medium ," Tomatillo Red Chili Salsa  Hot  ,  Cheese, Sour Cream, Lettuce  ",1
Steak Soft Tacos,  Tomatillo Green Chili Salsa  Medium ," Roasted Chili Corn Salsa  Medium  ,  Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce  ",1
Steak Soft Tacos, Fresh Tomato Salsa,"  Cheese, Lettuce  ",7
Steak Soft Tacos, Fresh Tomato Salsa,"  Cheese, Sour Cream  ",5
Steak Soft Tacos, Fresh Tomato Salsa,"  Sour Cream, Cheese, Lettuce, Guacamole  ",2
Steak Soft Tacos, Fresh Tomato Salsa,"  Cheese, Sour Cream, Lettuce  ",1
Steak Soft Tacos, Fresh Tomato Salsa,"  Fajita Vegetables, Black Beans  ",1
Steak Soft Tacos, Fresh Tomato Salsa,"  Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce  ",1
Steak Soft Tacos, Fresh Tomato Salsa,"  Rice, Cheese, Lettuce  ",1
Steak Soft Tacos, Fresh Tomato Salsa,"  Rice, Sour Cream, Cheese  ",1
Steak Soft Tacos, Fresh Tomato Salsa,"  Sour Cream, Cheese  ",1
Steak Soft Tacos, Fresh Tomato Salsa, Cheese ,1
Steak Soft Tacos, Fresh Tomato Salsa, Guacamole ,1
Steak Soft Tacos, Fresh Tomato Salsa, Sour Cream ,1
Steak Soft Tacos, Fresh Tomato Salsa ,Origin,1
Steak Soft Tacos, Fresh Tomato Salsa  Mild ,"  Cheese, Sour Cream  ",1
Steak Soft Tacos, Roasted Chili Corn Salsa,"  Black Beans, Sour Cream, Lettuce  ",1
Steak Soft Tacos, Roasted Chili Corn Salsa,"  Fajita Vegetables, Cheese, Sour Cream, Lettuce  ",1
Steak Soft Tacos, Roasted Chili Corn Salsa,"  Rice, Black Beans, Cheese, Lettuce  ",1
Steak Soft Tacos, Roasted Chili Corn Salsa,"  Rice, Cheese, Sour Cream, Lettuce  ",1
Steak Soft Tacos, Roasted Chili Corn Salsa,"  Rice, Pinto Beans, Sour Cream, Cheese, Lettuce  ",1
Steak Soft Tacos, Roasted Chili Corn Salsa  Medium ,"  Black Beans, Rice, Cheese, Sour Cream  ",1
Steak Soft Tacos, Roasted Chili Corn Salsa  Medium , Lettuce ,1
Steak Soft Tacos, Tomatillo Green Chili Salsa,"  Fajita Vegetables, Black Beans, Cheese, Guacamole, Lettuce  ",1
Steak Soft Tacos, Tomatillo Green Chili Salsa,"  Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole  ",1
Steak Soft Tacos, Tomatillo Green Chili Salsa,"  Pinto Beans, Cheese, Sour Cream, Lettuce  ",1
Steak Soft Tacos, Tomatillo Green Chili Salsa,"  Rice, Black Beans, Sour Cream, Cheese, Lettuce  ",1
Steak Soft Tacos, Tomatillo Green Chili Salsa,"  Rice, Pinto Beans, Cheese, Sour Cream  ",1
Steak Soft Tacos, Tomatillo Green Chili Salsa,"  Sour Cream, Cheese, Guacamole, Rice, Fajita Vegetables  ",1
Steak Soft Tacos, Tomatillo Green Chili Salsa  Medium ,"  Cheese, Sour Cream  ",2
Steak Soft Tacos, Tomatillo Green Chili Salsa  Medium ,"  Rice, Cheese, Sour Cream, Lettuce  ",1
Steak Soft Tacos, Tomatillo Red Chili Salsa,"  Cheese, Sour Cream  ",1
Steak Soft Tacos, Tomatillo Red Chili Salsa,"  Fajita Vegetables, Black Beans, Cheese, Sour Cream, Lettuce  ",1
Steak Soft Tacos, Tomatillo Red Chili Salsa ,Origin,1
Steak Soft Tacos, Tomatillo Red Chili Salsa  Hot ,"  Cheese, Sour Cream, Lettuce  ",1
Steak Soft Tacos, Tomatillo Red Chili Salsa  Hot ,"  Pinto Beans, Black Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce  ",1
Steak Soft Tacos, Tomatillo Red Chili Salsa  Hot ,"  Rice, Cheese, Lettuce  ",1
Steak Soft Tacos, Tomatillo Red Chili Salsa  Hot ,"  Rice, Cheese, Sour Cream, Lettuce  ",1
Steak Soft Tacos, Tomatillo Red Chili Salsa  Hot , Lettuce ,1
Veggie Bowl,  Fresh Tomato Salsa  Mild ," Roasted Chili Corn Salsa  Medium  ,  Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream  ",1
Veggie Bowl,  Fresh Tomato Salsa  Mild ," Roasted Chili Corn Salsa  Medium  ,  Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce  ",1
Veggie Bowl,  Fresh Tomato Salsa  Mild ," Roasted Chili Corn Salsa  Medium  ,  Cheese, Sour Cream, Lettuce  ",1
Veggie Bowl,  Fresh Tomato Salsa  Mild ," Roasted Chili Corn Salsa  Medium  ,  Rice, Fajita Veggies  ",1
Veggie Bowl,  Fresh Tomato Salsa  Mild ," Roasted Chili Corn Salsa  Medium  ,  Rice, Fajita Veggies, Lettuce  ",1
Veggie Bowl,  Fresh Tomato Salsa  Mild ," Tomatillo Green Chili Salsa  Medium , Roasted Chili Corn Salsa  Medium , Tomatillo Red Chili Salsa  Hot  ,  Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce  ",1
Veggie Bowl,  Fresh Tomato Salsa  Mild ," Tomatillo Red Chili Salsa  Hot  ,  Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce  ",1
Veggie Bowl,  Roasted Chili Corn Salsa  Medium ," Tomatillo Red Chili Salsa  Hot  ,  Black Beans, Rice, Cheese, Guacamole, Lettuce  ",1
Veggie Bowl,  Tomatillo Green Chili Salsa  Medium ," Roasted Chili Corn Salsa  Medium , Tomatillo Red Chili Salsa  Hot  ,  Black Beans, Rice, Fajita Veggies, Lettuce  ",1
Veggie Bowl,  Tomatillo Green Chili Salsa  Medium ," Roasted Chili Corn Salsa  Medium , Tomatillo Red Chili Salsa  Hot  ,  Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce  ",1
Veggie Bowl, Fresh Tomato Salsa,"  Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce  ",5
Veggie Bowl, Fresh Tomato Salsa,"  Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream  ",3
Veggie Bowl, Fresh Tomato Salsa,"  Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce  ",3
Veggie Bowl, Fresh Tomato Salsa,"  Rice, Black Beans, Cheese, Sour Cream, Lettuce  ",3
Veggie Bowl, Fresh Tomato Salsa,"  Fajita Vegetables, Rice, Guacamole  ",2
Veggie Bowl, Fresh Tomato Salsa,"  Black Beans, Pinto Beans, Cheese, Guacamole, Lettuce  ",1
Veggie Bowl, Fresh Tomato Salsa,"  Fajita Vegetables, Black Beans, Cheese, Guacamole, Lettuce  ",1
Veggie Bowl, Fresh Tomato Salsa,"  Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce  ",1
Veggie Bowl, Fresh Tomato Salsa,"  Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce  ",1
Veggie Bowl, Fresh Tomato Salsa,"  Fajita Vegetables, Rice, Black Beans, Guacamole  ",1
Veggie Bowl, Fresh Tomato Salsa,"  Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce  ",1
Veggie Bowl, Fresh Tomato Salsa,"  Fajita Vegetables, Rice, Black Beans, Lettuce  ",1
Veggie Bowl, Fresh Tomato Salsa,"  Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese  ",1
Veggie Bowl, Fresh Tomato Salsa,"  Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce  ",1
Veggie Bowl, Fresh Tomato Salsa,"  Fajita Vegetables, Rice, Black Beans, Sour Cream, Lettuce  ",1
Veggie Bowl, Fresh Tomato Salsa,"  Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce  ",1
Veggie Bowl, Fresh Tomato Salsa,"  Rice, Black Beans, Cheese, Guacamole, Lettuce  ",1
Veggie Bowl, Fresh Tomato Salsa,"  Rice, Black Beans, Cheese, Sour Cream, Guacamole  ",1
Veggie Bowl, Fresh Tomato Salsa,"  Rice, Fajita Vegetables, Pinto Beans, Cheese  ",1
Veggie Bowl, Fresh Tomato Salsa  Mild ,"  Pinto Beans, Rice, Cheese, Sour Cream  ",4
Veggie Bowl, Fresh Tomato Salsa  Mild ,"  Black Beans, Rice, Fajita Veggies, Cheese, Lettuce  ",1
Veggie Bowl, Fresh Tomato Salsa  Mild ,"  Pinto Beans, Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce  ",1
Veggie Bowl, Fresh Tomato Salsa  Mild ,"  Rice, Sour Cream, Cheese, Pinto Beans  ",1
Veggie Bowl, Roasted Chili Corn Salsa,"  Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce  ",3
Veggie Bowl, Roasted Chili Corn Salsa,"  Fajita Vegetables, Rice, Black Beans, Guacamole  ",3
Veggie Bowl, Roasted Chili Corn Salsa,"  Rice, Black Beans, Cheese, Sour Cream, Guacamole  ",2
Veggie Bowl, Roasted Chili Corn Salsa,"  Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce  ",2
Veggie Bowl, Roasted Chili Corn Salsa,"  Black Beans, Cheese, Sour Cream, Guacamole  ",1
Veggie Bowl, Roasted Chili Corn Salsa,"  Fajita Vegetables, Cheese, Sour Cream, Guacamole, Lettuce  ",1
Veggie Bowl, Roasted Chili Corn Salsa,"  Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce  ",1
Veggie Bowl, Roasted Chili Corn Salsa,"  Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream  ",1
Veggie Bowl, Roasted Chili Corn Salsa,"  Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce  ",1
Veggie Bowl, Roasted Chili Corn Salsa,"  Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce  ",1
Veggie Bowl, Roasted Chili Corn Salsa,"  Fajita Vegetables, Rice, Black Beans, Pinto Beans, Sour Cream, Guacamole, Lettuce  ",1
Veggie Bowl, Roasted Chili Corn Salsa,"  Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce  ",1
Veggie Bowl, Roasted Chili Corn Salsa,"  Rice, Black Beans, Cheese, Sour Cream, Lettuce  ",1
Veggie Bowl, Roasted Chili Corn Salsa,"  Rice, Black Beans, Sour Cream, Lettuce  ",1
Veggie Bowl, Roasted Chili Corn Salsa,"  Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce  ",1
Veggie Bowl, Roasted Chili Corn Salsa,"  Rice, Pinto Beans, Cheese, Sour Cream  ",1
Veggie Bowl, Roasted Chili Corn Salsa, Fajita Vegetables ,1
Veggie Bowl, Tomatillo Green Chili Salsa,"  Fajita Vegetables, Rice, Cheese, Guacamole, Lettuce  ",1
Veggie Bowl, Tomatillo Green Chili Salsa,"  Rice, Black Beans, Cheese, Guacamole  ",1
Veggie Bowl, Tomatillo Green Chili Salsa,"  Rice, Black Beans, Cheese, Lettuce  ",1
Veggie Bowl, Tomatillo Green Chili Salsa  Medium ,"  Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce  ",1
Veggie Bowl, Tomatillo Red Chili Salsa,"  Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce  ",3
Veggie Bowl, Tomatillo Red Chili Salsa,"  Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce  ",2
Veggie Bowl, Tomatillo Red Chili Salsa,"  Fajita Vegetables, Black Beans, Cheese, Guacamole, Lettuce  ",1
Veggie Bowl, Tomatillo Red Chili Salsa,"  Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole  ",1
Veggie Bowl, Tomatillo Red Chili Salsa,"  Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce  ",1
Veggie Bowl, Tomatillo Red Chili Salsa,"  Rice, Black Beans, Sour Cream, Guacamole, Lettuce  ",1
Veggie Bowl, Tomatillo Red Chili Salsa  Hot ,"  Pinto Beans, Black Beans, Rice, Fajita Veggies, Cheese  ",1
Veggie Bowl, Tomatillo Red Chili Salsa  Hot ,"  Pinto Beans, Black Beans, Rice, Fajita Veggies, Lettuce  ",1
Veggie Burrito,  Fresh Tomato Salsa  Mild ," Roasted Chili Corn Salsa  Medium , Tomatillo Red Chili Salsa  Hot  ,  Black Beans, Rice, Fajita Veggies, Lettuce  ",4
Veggie Burrito,  Fresh Tomato Salsa  Mild ," Roasted Chili Corn Salsa  Medium  ,  Black Beans, Rice, Cheese, Sour Cream, Guacamole  ",1
Veggie Burrito,  Fresh Tomato Salsa  Mild ," Roasted Chili Corn Salsa  Medium  ,  Black Beans, Rice, Cheese, Sour Cream, Lettuce  ",1
Veggie Burrito,  Fresh Tomato Salsa  Mild ," Roasted Chili Corn Salsa  Medium  ,  Black Beans, Rice, Fajita Veggies, Cheese, Lettuce  ",1
Veggie Burrito,  Fresh Tomato Salsa  Mild ," Roasted Chili Corn Salsa  Medium  ,  Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce  ",1
Veggie Burrito,  Fresh Tomato Salsa  Mild ," Roasted Chili Corn Salsa  Medium  ,  Rice, Fajita Veggies, Sour Cream  ",1
Veggie Burrito,  Fresh Tomato Salsa  Mild ," Tomatillo Green Chili Salsa  Medium , Roasted Chili Corn Salsa  Medium  ,  Black Beans, Rice, Fajita Veggies, Sour Cream, Lettuce  ",1
Veggie Burrito,  Roasted Chili Corn Salsa  Medium ," Fresh Tomato Salsa  Mild  ,  Rice, Black Beans, Pinto Beans, Fajita Veggies, Guacamole, Lettuce  ",1
Veggie Burrito,  Tomatillo Green Chili Salsa  Medium ," Roasted Chili Corn Salsa  Medium , Tomatillo Red Chili Salsa  Hot  ,  Black Beans, Rice, Fajita Veggies, Lettuce  ",3
Veggie Burrito,  Tomatillo Green Chili Salsa  Medium ," Roasted Chili Corn Salsa  Medium , Tomatillo Red Chili Salsa  Hot  ,  Black Beans, Rice, Fajita Veggies, Guacamole, Lettuce  ",1
Veggie Burrito, Fresh Tomato Salsa,"  Rice, Pinto Beans, Cheese  ",6
Veggie Burrito, Fresh Tomato Salsa,"  Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce  ",3
Veggie Burrito, Fresh Tomato Salsa,"  Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole  ",3
Veggie Burrito, Fresh Tomato Salsa,"  Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce  ",2
Veggie Burrito, Fresh Tomato Salsa,"  Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce  ",2
Veggie Burrito, Fresh Tomato Salsa,"  Rice, Fajita Vegetables, Black Beans, Lettuce, Guacamole  ",2
Veggie Burrito, Fresh Tomato Salsa,"  Cheese, Rice, Pinto Beans  ",1
Veggie Burrito, Fresh Tomato Salsa,"  Cheese, Sour Cream, Guacamole  ",1
Veggie Burrito, Fresh Tomato Salsa,"  Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce  ",1
Veggie Burrito, Fresh Tomato Salsa,"  Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream  ",1
Veggie Burrito, Fresh Tomato Salsa,"  Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole  ",1
Veggie Burrito, Fresh Tomato Salsa,"  Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole, Lettuce  ",1
Veggie Burrito, Fresh Tomato Salsa,"  Fajita Vegetables, Rice, Pinto Beans, Cheese, Guacamole, Lettuce  ",1
Veggie Burrito, Fresh Tomato Salsa,"  Fajita Vegetables, Rice, Pinto Beans, Cheese, Lettuce  ",1
Veggie Burrito, Fresh Tomato Salsa,"  Rice, Black Beans, Cheese, Lettuce  ",1
Veggie Burrito, Fresh Tomato Salsa,"  Rice, Black Beans, Guacamole, Lettuce  ",1
Veggie Burrito, Fresh Tomato Salsa,"  Rice, Black Beans, Sour Cream, Guacamole  ",1
Veggie Burrito, Fresh Tomato Salsa  Mild ,"  Pinto Beans, Rice, Cheese, Sour Cream  ",12
Veggie Burrito, Fresh Tomato Salsa  Mild ,"  Cheese, Rice, Pinto Beans, Sour Cream  ",3
Veggie Burrito, Fresh Tomato Salsa  Mild ,"  Pinto Beans, Rice, Sour Cream, Cheese  ",2
Veggie Burrito, Fresh Tomato Salsa  Mild ,"  Black Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce  ",1
Veggie Burrito, Fresh Tomato Salsa  Mild ,"  Black Beans, Rice, Cheese, Sour Cream, Lettuce  ",1
Veggie Burrito, Fresh Tomato Salsa  Mild ,"  Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream  ",1
Veggie Burrito, Fresh Tomato Salsa  Mild ,"  Black Beans, Rice, Fajita Veggies, Sour Cream, Lettuce  ",1
Veggie Burrito, Fresh Tomato Salsa  Mild ,"  Cheese, Pinto Beans, Sour Cream, Rice  ",1
Veggie Burrito, Fresh Tomato Salsa  Mild ,"  Pinto Beans, Cheese  ",1
Veggie Burrito, Fresh Tomato Salsa  Mild ,"  Rice, Pinto Beans, Cheese, Sour Cream  ",1
Veggie Burrito, Roasted Chili Corn Salsa,"  Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce  ",3
Veggie Burrito, Roasted Chili Corn Salsa,"  Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce  ",2
Veggie Burrito, Roasted Chili Corn Salsa,"  Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce  ",1
Veggie Burrito, Roasted Chili Corn Salsa,"  Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole, Lettuce  ",1
Veggie Burrito, Roasted Chili Corn Salsa  Medium ,"  Black Beans, Rice, Cheese, Sour Cream, Lettuce  ",1
Veggie Burrito, Roasted Chili Corn Salsa  Medium ,"  Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce  ",1
Veggie Burrito, Roasted Chili Corn Salsa  Medium ,"  Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce  ",1
Veggie Burrito, Tomatillo Green Chili Salsa,"  Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce  ",1
Veggie Burrito, Tomatillo Green Chili Salsa,"  Fajita Vegetables, Rice, Cheese, Guacamole, Lettuce  ",1
Veggie Burrito, Tomatillo Green Chili Salsa,"  Rice, Fajita Vegetables, Black Beans, Guacamole  ",1
Veggie Burrito, Tomatillo Green Chili Salsa,"  Rice, Fajita Vegetables, Pinto Beans, Sour Cream, Cheese, Lettuce, Guacamole  ",1
Veggie Burrito, Tomatillo Green Chili Salsa, Guacamole ,1
Veggie Burrito, Tomatillo Green Chili Salsa ,Origin,1
Veggie Burrito, Tomatillo Green Chili Salsa  Medium ,"  Black Beans, Rice, Cheese  ",1
Veggie Burrito, Tomatillo Green Chili Salsa  Medium ,"  Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream  ",1
Veggie Burrito, Tomatillo Red Chili Salsa,"  Fajita Vegetables, Rice, Pinto Beans, Cheese, Lettuce  ",3
Veggie Burrito, Tomatillo Red Chili Salsa,"  Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce  ",2
Veggie Burrito, Tomatillo Red Chili Salsa,"  Black Beans, Cheese, Guacamole  ",1
Veggie Burrito, Tomatillo Red Chili Salsa,"  Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce  ",1
Veggie Burrito, Tomatillo Red Chili Salsa,"  Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce  ",1
Veggie Burrito, Tomatillo Red Chili Salsa,"  Fajita Vegetables, Rice, Sour Cream, Guacamole, Lettuce  ",1
Veggie Crispy Tacos, Fresh Tomato Salsa  Mild ,"  Pinto Beans, Rice, Cheese, Sour Cream  ",1
Veggie Salad,  Fresh Tomato Salsa  Mild ," Roasted Chili Corn Salsa  Medium , Tomatillo Red Chili Salsa  Hot  ,  Black Beans, Rice, Fajita Veggies, Lettuce  ",2
Veggie Salad,  Fresh Tomato Salsa  Mild ," Roasted Chili Corn Salsa  Medium  ,  Rice, Fajita Veggies, Lettuce  ",1
Veggie Salad,  Tomatillo Green Chili Salsa  Medium ," Roasted Chili Corn Salsa  Medium , Tomatillo Red Chili Salsa  Hot  ,  Black Beans, Rice, Fajita Veggies, Lettuce  ",2
Veggie Salad, Roasted Chili Corn Salsa  Medium ,"  Black Beans, Rice, Cheese, Sour Cream, Lettuce  ",1
Veggie Salad Bowl, Fresh Tomato Salsa,"  Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce  ",2
Veggie Salad Bowl, Fresh Tomato Salsa,"  Fajita Vegetables, Black Beans, Guacamole  ",1
Veggie Salad Bowl, Fresh Tomato Salsa,"  Fajita Vegetables, Lettuce  ",1
Veggie Salad Bowl, Fresh Tomato Salsa,"  Fajita Vegetables, Lettuce, Guacamole, Sour Cream, Cheese, Black Beans, Rice  ",1
Veggie Salad Bowl, Fresh Tomato Salsa,"  Fajita Vegetables, Pinto Beans, Lettuce  ",1
Veggie Salad Bowl, Fresh Tomato Salsa,"  Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream  ",1
Veggie Salad Bowl, Fresh Tomato Salsa,"  Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce  ",1
Veggie Salad Bowl, Fresh Tomato Salsa,"  Fajita Vegetables, Rice, Guacamole  ",1
Veggie Salad Bowl, Fresh Tomato Salsa,"  Fajita Vegetables, Rice, Pinto Beans, Cheese, Lettuce  ",1
Veggie Salad Bowl, Fresh Tomato Salsa,"  Rice, Black Beans, Cheese, Sour Cream  ",1
Veggie Salad Bowl, Fresh Tomato Salsa,"  Rice, Lettuce, Guacamole, Fajita Vegetables, Cheese, Sour Cream, Black Beans  ",1
Veggie Salad Bowl, Roasted Chili Corn Salsa,"  Fajita Vegetables, Rice, Black Beans, Lettuce  ",1
Veggie Salad Bowl, Roasted Chili Corn Salsa, Fajita Vegetables ,1
Veggie Salad Bowl, Tomatillo Green Chili Salsa,"  Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce  ",1
Veggie Salad Bowl, Tomatillo Red Chili Salsa,"  Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole  ",2
Veggie Salad Bowl, Tomatillo Red Chili Salsa,"  Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce  ",1
Veggie Soft Tacos, Fresh Tomato Salsa,"  Black Beans, Cheese, Sour Cream, Lettuce  ",1
Veggie Soft Tacos, Fresh Tomato Salsa,"  Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce  ",1
Veggie Soft Tacos, Fresh Tomato Salsa  Mild ,"  Black Beans, Rice, Cheese, Lettuce  ",1
Veggie Soft Tacos, Fresh Tomato Salsa  Mild ,"  Pinto Beans, Rice, Cheese, Sour Cream  ",1
Veggie Soft Tacos, Roasted Chili Corn Salsa,"  Fajita Vegetables, Black Beans, Pinto Beans, Cheese, Lettuce  ",1
Veggie Soft Tacos, Roasted Chili Corn Salsa  Medium ,"  Black Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce  ",1
Veggie Soft Tacos, Tomatillo Red Chili Salsa,"  Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce  ",1
